Time, Vsupply, ia, ib, ic, dca, dcb, dcc, dc_activated
1.301, 15.85, 4.354, 0.0, 0.0, 0.129, 0.0, 0.0, 0
1.302, 15.85, 4.373, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.303, 15.85, 4.374, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.304, 15.85, 4.367, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.305, 15.85, 4.344, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.306, 15.85, 4.373, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.307, 15.85, 4.349, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.308, 15.85, 4.368, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.309, 15.85, 4.35, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.31, 15.85, 4.36, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.311, 15.85, 4.357, 0.0, 0.0, 0.13, 0.0, 0.0, 0
1.312, 15.85, 4.397, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.313, 15.85, 4.374, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.314, 15.85, 4.37, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.315, 15.85, 4.389, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.316, 15.85, 4.369, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.317, 15.85, 4.374, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.318, 15.85, 4.4, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.319, 15.85, 4.373, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.32, 15.85, 4.379, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.321, 15.85, 4.405, 0.0, 0.0, 0.131, 0.0, 0.0, 0
1.322, 15.85, 4.406, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.323, 15.85, 4.41, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.324, 15.85, 4.404, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.325, 15.85, 4.408, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.326, 15.85, 4.399, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.327, 15.85, 4.41, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.328, 15.85, 4.428, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.329, 15.85, 4.431, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.33, 15.85, 4.394, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.331, 15.85, 4.38, 0.0, 0.0, 0.132, 0.0, 0.0, 0
1.332, 15.85, 4.458, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.333, 15.85, 4.479, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.334, 15.85, 4.449, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.335, 15.85, 4.467, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.336, 15.85, 4.464, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.337, 15.85, 4.458, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.338, 15.85, 4.468, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.339, 15.85, 4.47, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.34, 15.85, 4.475, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.341, 15.85, 4.442, 0.0, 0.0, 0.133, 0.0, 0.0, 0
1.342, 15.85, 4.493, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.343, 15.85, 4.509, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.344, 15.85, 4.482, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.345, 15.85, 4.483, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.346, 15.85, 4.476, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.347, 15.85, 4.468, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.348, 15.85, 4.467, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.349, 15.85, 4.461, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.35, 15.85, 4.494, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.351, 15.85, 4.473, 0.0, 0.0, 0.134, 0.0, 0.0, 0
1.352, 15.85, 4.499, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.353, 15.85, 4.517, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.354, 15.85, 4.497, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.355, 15.85, 4.509, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.356, 15.85, 4.485, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.357, 15.85, 4.512, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.358, 15.85, 4.509, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.359, 15.85, 4.509, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.36, 15.85, 4.48, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.361, 15.85, 4.497, 0.0, 0.0, 0.135, 0.0, 0.0, 0
1.362, 15.85, 4.541, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.363, 15.85, 4.534, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.364, 15.84, 4.52, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.365, 15.85, 4.532, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.366, 15.85, 4.508, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.367, 15.85, 4.509, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.368, 15.85, 4.533, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.369, 15.85, 4.54, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.37, 15.85, 4.521, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.371, 15.85, 4.543, 0.0, 0.0, 0.136, 0.0, 0.0, 0
1.372, 15.85, 4.566, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.373, 15.84, 4.569, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.374, 15.84, 4.562, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.375, 15.84, 4.562, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.376, 15.84, 4.559, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.377, 15.84, 4.553, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.378, 15.84, 4.552, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.379, 15.84, 4.54, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.38, 15.84, 4.547, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.381, 15.84, 4.554, 0.0, 0.0, 0.137, 0.0, 0.0, 0
1.382, 15.84, 4.588, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.383, 15.84, 4.618, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.384, 15.84, 4.618, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.385, 15.84, 4.585, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.386, 15.84, 4.624, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.387, 15.84, 4.599, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.388, 15.84, 4.605, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.389, 15.84, 4.596, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.39, 15.84, 4.602, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.391, 15.84, 4.592, 0.0, 0.0, 0.138, 0.0, 0.0, 0
1.392, 15.84, 4.614, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.393, 15.84, 4.622, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.394, 15.84, 4.621, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.395, 15.84, 4.622, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.396, 15.84, 4.649, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.397, 15.84, 4.63, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.398, 15.84, 4.638, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.399, 15.84, 4.623, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.4, 15.84, 4.622, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.401, 15.84, 4.609, 0.0, 0.0, 0.139, 0.0, 0.0, 0
1.402, 15.84, 4.65, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.403, 15.84, 4.666, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.404, 15.84, 4.663, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.405, 15.84, 4.645, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.406, 15.84, 4.655, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.407, 15.84, 4.659, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.408, 15.84, 4.624, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.409, 15.84, 4.665, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.41, 15.84, 4.64, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.411, 15.84, 4.661, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.412, 15.84, 4.667, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.413, 15.84, 4.672, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.414, 15.84, 4.678, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.415, 15.84, 4.656, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.416, 15.84, 4.661, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.417, 15.84, 4.674, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.418, 15.84, 4.697, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.419, 15.84, 4.651, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.42, 15.84, 4.673, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.421, 15.84, 4.69, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.422, 15.84, 4.716, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.423, 15.84, 4.724, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.424, 15.84, 4.717, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.425, 15.84, 4.728, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.426, 15.84, 4.733, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.427, 15.84, 4.719, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.428, 15.84, 4.724, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.429, 15.84, 4.724, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.43, 15.84, 4.73, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.431, 15.84, 4.722, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.432, 15.84, 4.744, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.433, 15.84, 4.763, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.434, 15.84, 4.741, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.435, 15.84, 4.749, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.436, 15.84, 4.764, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.437, 15.84, 4.753, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.438, 15.84, 4.762, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.439, 15.84, 4.754, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.44, 15.84, 4.749, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.441, 15.84, 4.749, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.442, 15.84, 4.769, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.443, 15.84, 4.781, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.444, 15.84, 4.779, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.445, 15.84, 4.771, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.446, 15.84, 4.766, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.447, 15.84, 4.768, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.448, 15.84, 4.773, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.449, 15.84, 4.757, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.45, 15.84, 4.767, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.451, 15.84, 4.776, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.452, 15.84, 4.796, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.453, 15.84, 4.807, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.454, 15.84, 4.801, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.455, 15.84, 4.808, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.456, 15.84, 4.813, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.457, 15.84, 4.789, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.458, 15.84, 4.797, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.459, 15.84, 4.796, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.46, 15.84, 4.802, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.461, 15.84, 4.783, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.462, 15.84, 4.857, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.463, 15.83, 4.849, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.464, 15.83, 4.849, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.465, 15.83, 4.871, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.466, 15.84, 4.854, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.467, 15.83, 4.851, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.468, 15.84, 4.843, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.469, 15.84, 4.854, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.47, 15.84, 4.855, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.471, 15.84, 4.86, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.472, 15.83, 4.887, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.473, 15.83, 4.885, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.474, 15.83, 4.875, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.475, 15.83, 4.873, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.476, 15.83, 4.871, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.477, 15.83, 4.867, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.478, 15.83, 4.868, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.479, 15.83, 4.885, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.48, 15.83, 4.884, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.481, 15.83, 4.875, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.482, 15.83, 4.91, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.483, 15.83, 4.91, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.484, 15.83, 4.88, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.485, 15.83, 4.9, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.486, 15.83, 4.9, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.487, 15.83, 4.906, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.488, 15.83, 4.916, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.489, 15.83, 4.9, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.49, 15.83, 4.914, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.491, 15.83, 4.914, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.492, 15.83, 4.976, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.493, 15.83, 4.962, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.494, 15.83, 4.937, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.495, 15.83, 4.973, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.496, 15.83, 4.943, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.497, 15.83, 4.974, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.498, 15.83, 4.974, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.499, 15.83, 4.955, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.5, 15.83, 4.981, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.501, 15.83, 4.955, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.502, 15.83, 4.988, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.503, 15.83, 4.996, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.504, 15.83, 4.994, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.505, 15.83, 4.988, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.506, 15.83, 4.988, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.507, 15.83, 4.988, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.508, 15.83, 4.989, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.509, 15.83, 4.988, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.51, 15.83, 4.992, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.511, 15.83, 4.981, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.512, 15.83, 5.022, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.513, 15.83, 5.029, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.514, 15.83, 5.006, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.515, 15.83, 5.027, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.516, 15.83, 5.018, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.517, 15.83, 5.015, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.518, 15.83, 4.995, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.519, 15.83, 5.004, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.52, 15.83, 5.028, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.521, 15.83, 5.009, 0.0, 0.0, 0.151, 0.0, 0.0, 0
1.522, 15.83, 4.986, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.523, 15.83, 5.008, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.524, 15.83, 5.006, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.525, 15.83, 4.988, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.526, 15.83, 4.974, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.527, 15.83, 4.978, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.528, 15.83, 4.992, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.529, 15.83, 4.99, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.53, 15.83, 4.996, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.531, 15.83, 5.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0
1.532, 15.83, 4.958, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.533, 15.83, 4.954, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.534, 15.83, 4.965, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.535, 15.83, 4.979, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.536, 15.83, 4.979, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.537, 15.83, 4.963, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.538, 15.83, 4.954, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.539, 15.83, 4.959, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.54, 15.83, 4.956, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.541, 15.83, 4.962, 0.0, 0.0, 0.149, 0.0, 0.0, 0
1.542, 15.83, 4.905, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.543, 15.83, 4.898, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.544, 15.83, 4.911, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.545, 15.83, 4.904, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.546, 15.83, 4.9, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.547, 15.83, 4.9, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.548, 15.83, 4.931, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.549, 15.83, 4.908, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.55, 15.83, 4.906, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.551, 15.83, 4.896, 0.0, 0.0, 0.148, 0.0, 0.0, 0
1.552, 15.83, 4.882, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.553, 15.83, 4.887, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.554, 15.83, 4.883, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.555, 15.83, 4.89, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.556, 15.83, 4.887, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.557, 15.83, 4.873, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.558, 15.83, 4.875, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.559, 15.83, 4.868, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.56, 15.83, 4.893, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.561, 15.83, 4.883, 0.0, 0.0, 0.147, 0.0, 0.0, 0
1.562, 15.83, 4.834, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.563, 15.83, 4.858, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.564, 15.83, 4.869, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.565, 15.83, 4.859, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.566, 15.83, 4.866, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.567, 15.83, 4.849, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.568, 15.83, 4.853, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.569, 15.83, 4.853, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.57, 15.83, 4.853, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.571, 15.83, 4.853, 0.0, 0.0, 0.146, 0.0, 0.0, 0
1.572, 15.84, 4.816, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.573, 15.84, 4.8, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.574, 15.84, 4.791, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.575, 15.84, 4.799, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.576, 15.84, 4.808, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.577, 15.84, 4.805, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.578, 15.84, 4.809, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.579, 15.84, 4.814, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.58, 15.84, 4.807, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.581, 15.84, 4.78, 0.0, 0.0, 0.145, 0.0, 0.0, 0
1.582, 15.84, 4.766, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.583, 15.84, 4.777, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.584, 15.84, 4.773, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.585, 15.84, 4.771, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.586, 15.84, 4.76, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.587, 15.84, 4.76, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.588, 15.84, 4.768, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.589, 15.84, 4.783, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.59, 15.84, 4.777, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.591, 15.84, 4.778, 0.0, 0.0, 0.144, 0.0, 0.0, 0
1.592, 15.84, 4.739, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.593, 15.84, 4.753, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.594, 15.84, 4.75, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.595, 15.84, 4.754, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.596, 15.84, 4.753, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.597, 15.84, 4.757, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.598, 15.84, 4.757, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.599, 15.84, 4.733, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.6, 15.84, 4.752, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.601, 15.84, 4.758, 0.0, 0.0, 0.143, 0.0, 0.0, 0
1.602, 15.84, 4.717, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.603, 15.84, 4.732, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.604, 15.84, 4.725, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.605, 15.84, 4.712, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.606, 15.84, 4.719, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.607, 15.84, 4.716, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.608, 15.84, 4.725, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.609, 15.84, 4.735, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.61, 15.84, 4.727, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.611, 15.84, 4.703, 0.0, 0.0, 0.142, 0.0, 0.0, 0
1.612, 15.84, 4.669, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.613, 15.84, 4.654, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.614, 15.84, 4.668, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.615, 15.84, 4.663, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.616, 15.84, 4.666, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.617, 15.84, 4.674, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.618, 15.84, 4.685, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.619, 15.84, 4.663, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.62, 15.84, 4.654, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.621, 15.84, 4.673, 0.0, 0.0, 0.141, 0.0, 0.0, 0
1.622, 15.84, 4.643, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.623, 15.84, 4.645, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.624, 15.84, 4.639, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.625, 15.84, 4.64, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.626, 15.84, 4.629, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.627, 15.84, 4.648, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.628, 15.84, 4.648, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.629, 15.84, 4.654, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.63, 15.84, 4.619, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.631, 15.84, 4.659, 0.0, 0.0, 0.14, 0.0, 0.0, 0
1.632, 15.84, 4.628, 0.0, 0.0, 0.139, 0.0, 0.0, 0
